Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Product_new
P6744,Tablet,Electronics,Laptops,1410.3,56,Male,14,5,Very Positive,TabletHola
P6745,Skincare Cream,Beauty,Fragrance,153.4,30,Male,19,4,Neutral,Skincare CreamHola
P6746,Shoes,Clothing,Pants,64.97,53,Female,15,3,Positive,ShoesHola
P6747,Air Conditioner,Home Appliances,Washing Machine,189.32,24,Male,43,3,Positive,Air ConditionerHola
P6748,Skincare Cream,Beauty,Skin Care,151.53,50,Female,2,4,Neutral,Skincare CreamHola
P6749,Dining Table,Furniture,Cabinet,1055.54,46,Female,15,4,Very Positive,Dining TableHola
P6750,Skincare Cream,Beauty,Hair Care,124.5,46,Female,19,5,Positive,Skincare CreamHola
P6751,Yoga Mat,Sports,Tennis Racket,100.0,52,Male,8,3,Neutral,Yoga MatHola
P6752,Smartphone,Electronics,Mobile Phones,170.79,25,Female,29,3,Neutral,SmartphoneHola
P6753,Couch,Furniture,Chair,301.09,37,Female,28,5,Positive,CouchHola
P6754,Foundation,Beauty,Makeup,192.69,29,Female,9,3,Neutral,FoundationHola
P6755,Microwave,Home Appliances,Refrigerator,178.6,24,Male,42,4,Positive,MicrowaveHola
P6756,Dress,Clothing,Jackets,88.19,38,Female,22,3,Neutral,DressHola
P6757,Jacket,Clothing,Sweaters,81.27,58,Female,14,3,Neutral,JacketHola
P6758,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,785.49,33,Female,16,5,Positive,Vacuum CleanerHola
P6759,Headphones,Electronics,Mobile Phones,491.32,58,Female,16,5,Very Positive,HeadphonesHola
P6760,Smartphone,Electronics,Speakers,786.21,21,Female,41,5,Positive,SmartphoneHola
P6761,Vacuum Cleaner,Home Appliances,Refrigerator,343.06,47,Male,17,4,Positive,Vacuum CleanerHola
P6762,Lipstick,Beauty,Fragrance,149.39,55,Female,16,4,Positive,LipstickHola
P6763,Foundation,Beauty,Nail Polish,176.08,19,Male,7,5,Positive,FoundationHola
P6764,Couch,Furniture,Table,558.47,46,Male,17,4,Positive,CouchHola
P6765,Wireless Mouse,Electronics,Smartwatches,107.56,32,Female,22,4,Positive,Wireless MouseHola
P6766,Shampoo,Beauty,Skin Care,30.7,34,Male,15,1,Neutral,ShampooHola
P6767,Headphones,Electronics,Speakers,592.29,51,Male,19,4,Positive,HeadphonesHola
P6768,Bookshelf,Furniture,Chair,1108.02,23,Male,30,5,Positive,BookshelfHola
P6769,Tennis Racket,Sports,Football,190.52,40,Male,27,5,Positive,Tennis RacketHola
P6770,Cabinet,Furniture,Chair,1422.69,65,Female,2,4,Very Positive,CabinetHola
P6771,Air Conditioner,Home Appliances,Refrigerator,394.09,38,Female,28,5,Positive,Air ConditionerHola
P6772,Football,Sports,Bicycle,472.53,40,Male,13,4,Very Positive,FootballHola
P6773,Tablet,Electronics,Mobile Phones,1348.63,63,Female,14,5,Very Positive,TabletHola
P6774,Bicycle,Sports,Basketball,538.77,63,Female,1,5,Very Positive,BicycleHola
P6775,Lipstick,Beauty,Skin Care,132.46,61,Male,17,3,Positive,LipstickHola
P6776,Pants,Clothing,Jackets,160.71,30,Male,21,3,Neutral,PantsHola
P6777,Shampoo,Beauty,Nail Polish,93.96,40,Male,21,5,Positive,ShampooHola
P6778,Soccer Ball,Sports,Tennis Racket,414.35,20,Male,14,5,Positive,Soccer BallHola
P6779,Laptop,Electronics,Headphones,367.42,35,Male,24,4,Positive,LaptopHola
P6780,Headphones,Electronics,Speakers,1365.54,43,Male,16,5,Positive,HeadphonesHola
P6781,Lipstick,Beauty,Skin Care,6.02,19,Male,38,1,Negative,LipstickHola
P6782,Laptop,Electronics,Laptops,420.9,44,Female,22,5,Very Positive,LaptopHola
P6783,Sweater,Clothing,Pants,197.75,41,Female,29,4,Positive,SweaterHola
P6784,Lipstick,Beauty,Fragrance,112.29,36,Female,16,5,Positive,LipstickHola
P6785,Air Conditioner,Home Appliances,Refrigerator,368.53,63,Female,19,4,Very Positive,Air ConditionerHola
P6786,Microwave,Home Appliances,Microwave,713.95,48,Male,10,5,Positive,MicrowaveHola
P6787,Vacuum Cleaner,Home Appliances,Microwave,472.9,19,Male,26,4,Very Positive,Vacuum CleanerHola
P6788,Shampoo,Beauty,Makeup,142.09,54,Female,5,3,Positive,ShampooHola
P6789,Wireless Mouse,Electronics,Mobile Phones,56.0,51,Female,17,3,Neutral,Wireless MouseHola
P6790,Shoes,Clothing,Jackets,167.45,23,Female,20,3,Neutral,ShoesHola
P6791,Dining Table,Furniture,Chair,165.1,42,Male,14,3,Neutral,Dining TableHola
P6792,Chair,Furniture,Table,339.73,44,Male,13,4,Positive,ChairHola
P6793,Smartwatch,Electronics,Mobile Phones,1052.78,44,Male,12,4,Positive,SmartwatchHola
P6794,Nail Polish,Beauty,Hair Care,77.87,22,Male,50,5,Neutral,Nail PolishHola
P6795,Shampoo,Beauty,Nail Polish,96.9,25,Male,36,3,Positive,ShampooHola
P6796,Dishwasher,Home Appliances,Air Conditioner,85.54,63,Male,19,5,Neutral,DishwasherHola
P6797,Vacuum Cleaner,Home Appliances,Refrigerator,746.18,38,Female,13,5,Positive,Vacuum CleanerHola
P6798,Chair,Furniture,Table,1184.76,24,Male,27,5,Positive,ChairHola
P6799,Dress,Clothing,Pants,81.09,64,Female,20,5,Positive,DressHola
P6800,Headphones,Electronics,Headphones,832.79,58,Male,4,5,Positive,HeadphonesHola
P6801,Cabinet,Furniture,Bookshelf,478.08,28,Male,44,5,Very Positive,CabinetHola
P6802,Refrigerator,Home Appliances,Washing Machine,971.91,26,Male,9,4,Very Positive,RefrigeratorHola
P6803,Nail Polish,Beauty,Fragrance,24.83,36,Male,19,1,Negative,Nail PolishHola
P6804,Dining Table,Furniture,Chair,1083.02,44,Female,22,4,Very Positive,Dining TableHola
P6805,Jacket,Clothing,Shoes,14.88,22,Male,29,2,Neutral,JacketHola
P6806,Dress,Clothing,Jackets,175.63,32,Male,10,4,Positive,DressHola
P6807,Wireless Mouse,Electronics,Laptops,1455.9,45,Male,28,4,Very Positive,Wireless MouseHola
P6808,Jacket,Clothing,Dresses,53.17,35,Male,18,4,Positive,JacketHola
P6809,Shampoo,Beauty,Makeup,149.38,20,Male,22,3,Positive,ShampooHola
P6810,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,209.09,34,Female,24,5,Very Positive,Vacuum CleanerHola
P6811,Washing Machine,Home Appliances,Vacuum Cleaner,610.55,38,Male,23,5,Very Positive,Washing MachineHola
P6812,Microwave,Home Appliances,Air Conditioner,585.62,54,Female,2,4,Positive,MicrowaveHola
P6813,Sofa,Furniture,Sofa,725.65,54,Female,6,4,Positive,SofaHola
P6814,Refrigerator,Home Appliances,Air Conditioner,949.19,63,Female,0,4,Positive,RefrigeratorHola
P6815,Cabinet,Furniture,Chair,1468.78,59,Male,1,5,Positive,CabinetHola
P6816,Jeans,Clothing,Pants,167.38,45,Female,23,5,Neutral,JeansHola
P6817,Dress,Clothing,Sweaters,173.57,44,Male,14,5,Neutral,DressHola
P6818,Yoga Mat,Sports,Football,31.83,39,Female,29,1,Neutral,Yoga MatHola
P6819,Dining Table,Furniture,Sofa,763.29,55,Male,9,4,Very Positive,Dining TableHola
P6820,Smartphone,Electronics,Laptops,82.93,40,Male,26,4,Neutral,SmartphoneHola
P6821,Shampoo,Beauty,Hair Care,125.14,25,Female,33,4,Positive,ShampooHola
P6822,Washing Machine,Home Appliances,Microwave,989.51,30,Female,23,4,Very Positive,Washing MachineHola
P6823,Cabinet,Furniture,Table,882.07,49,Female,21,5,Very Positive,CabinetHola
P6824,Tennis Racket,Sports,Yoga Mat,126.87,46,Female,18,4,Neutral,Tennis RacketHola
P6825,Headphones,Electronics,Headphones,480.94,54,Female,10,4,Very Positive,HeadphonesHola
P6826,Vacuum Cleaner,Home Appliances,Washing Machine,365.32,65,Male,2,4,Very Positive,Vacuum CleanerHola
P6827,Smartwatch,Electronics,Laptops,168.63,59,Female,13,5,Neutral,SmartwatchHola
P6828,Tennis Racket,Sports,Tennis Racket,713.8,33,Male,10,5,Very Positive,Tennis RacketHola
P6829,Headphones,Electronics,Speakers,408.57,41,Male,17,4,Positive,HeadphonesHola
P6830,Sweater,Clothing,Jackets,20.26,45,Male,22,3,Neutral,SweaterHola
P6831,Soccer Ball,Sports,Football,549.2,56,Male,0,4,Very Positive,Soccer BallHola
P6832,Bluetooth Speaker,Electronics,Mobile Phones,1096.29,25,Male,38,4,Positive,Bluetooth SpeakerHola
P6833,Tennis Racket,Sports,Bicycle,612.64,29,Male,23,5,Very Positive,Tennis RacketHola
P6834,Microwave,Home Appliances,Washing Machine,748.02,44,Female,16,4,Very Positive,MicrowaveHola
P6835,Smartphone,Electronics,Smartwatches,304.5,40,Male,15,4,Positive,SmartphoneHola
P6836,Pants,Clothing,Shoes,96.14,63,Male,15,4,Positive,PantsHola
P6837,Skincare Cream,Beauty,Skin Care,152.44,26,Male,17,5,Neutral,Skincare CreamHola
P6838,Shampoo,Beauty,Fragrance,54.07,39,Male,27,3,Positive,ShampooHola
P6839,Couch,Furniture,Sofa,408.94,32,Female,13,4,Very Positive,CouchHola
P6840,Refrigerator,Home Appliances,Refrigerator,99.09,55,Female,5,4,Neutral,RefrigeratorHola
P6841,Tennis Racket,Sports,Bicycle,589.79,51,Female,20,5,Positive,Tennis RacketHola
P6842,Lipstick,Beauty,Skin Care,143.32,19,Male,19,3,Neutral,LipstickHola
P6843,Air Conditioner,Home Appliances,Refrigerator,697.83,61,Male,0,5,Positive,Air ConditionerHola
P6844,Dishwasher,Home Appliances,Washing Machine,900.86,64,Female,2,4,Positive,DishwasherHola
P6845,Wireless Mouse,Electronics,Smartwatches,1395.66,35,Female,23,4,Very Positive,Wireless MouseHola
P6846,Football,Sports,Bicycle,463.8,24,Male,50,4,Positive,FootballHola
P6847,Yoga Mat,Sports,Yoga Mat,679.47,53,Female,7,4,Positive,Yoga MatHola
P6848,Dishwasher,Home Appliances,Vacuum Cleaner,463.57,38,Female,17,4,Positive,DishwasherHola
P6849,Laptop,Electronics,Laptops,631.98,42,Male,25,4,Very Positive,LaptopHola
P6850,Jacket,Clothing,Dresses,141.65,21,Male,11,4,Neutral,JacketHola
P6851,Football,Sports,Tennis Racket,100.92,41,Female,24,3,Neutral,FootballHola
P6852,Dress,Clothing,Sweaters,27.51,22,Female,17,3,Negative,DressHola
P6853,Cabinet,Furniture,Chair,579.66,30,Male,23,4,Positive,CabinetHola
P6854,Wireless Mouse,Electronics,Smartwatches,277.97,52,Female,18,5,Positive,Wireless MouseHola
P6855,Chair,Furniture,Sofa,721.37,41,Female,19,5,Positive,ChairHola
P6856,Laptop,Electronics,Mobile Phones,1406.32,18,Male,5,4,Very Positive,LaptopHola
P6857,Nail Polish,Beauty,Nail Polish,89.7,56,Male,6,3,Neutral,Nail PolishHola
P6858,Bluetooth Speaker,Electronics,Smartwatches,763.73,59,Male,7,4,Very Positive,Bluetooth SpeakerHola
P6859,Air Conditioner,Home Appliances,Washing Machine,888.19,19,Male,48,5,Very Positive,Air ConditionerHola
P6860,Cabinet,Furniture,Bookshelf,1068.9,46,Male,21,4,Very Positive,CabinetHola
P6861,Wireless Mouse,Electronics,Headphones,261.14,19,Female,5,5,Very Positive,Wireless MouseHola
P6862,Basketball,Sports,Basketball,96.84,25,Female,6,5,Positive,BasketballHola
P6863,Bicycle,Sports,Football,631.66,32,Male,18,4,Positive,BicycleHola
P6864,Skincare Cream,Beauty,Nail Polish,196.98,36,Female,24,4,Neutral,Skincare CreamHola
P6865,Headphones,Electronics,Mobile Phones,912.63,26,Male,15,4,Positive,HeadphonesHola
P6866,Yoga Mat,Sports,Basketball,501.95,23,Female,14,4,Very Positive,Yoga MatHola
P6867,Couch,Furniture,Bookshelf,1308.47,22,Female,13,5,Positive,CouchHola
P6868,Tennis Racket,Sports,Tennis Racket,502.08,33,Female,12,4,Very Positive,Tennis RacketHola
P6869,Foundation,Beauty,Skin Care,184.09,48,Female,20,4,Neutral,FoundationHola
P6870,Dining Table,Furniture,Bookshelf,1046.92,19,Male,13,5,Very Positive,Dining TableHola
P6871,Basketball,Sports,Football,696.05,63,Male,18,4,Positive,BasketballHola
P6872,Jeans,Clothing,Jackets,43.83,27,Male,32,1,Negative,JeansHola
P6873,Football,Sports,Yoga Mat,604.38,61,Female,19,4,Very Positive,FootballHola
P6874,Wireless Mouse,Electronics,Headphones,1106.45,64,Male,1,4,Very Positive,Wireless MouseHola
P6875,Football,Sports,Basketball,745.89,54,Male,14,4,Very Positive,FootballHola
P6876,Refrigerator,Home Appliances,Air Conditioner,230.54,55,Female,5,5,Very Positive,RefrigeratorHola
P6877,Dining Table,Furniture,Chair,1388.72,36,Male,29,5,Very Positive,Dining TableHola
P6878,Football,Sports,Football,78.0,18,Female,41,5,Neutral,FootballHola
P6879,Air Conditioner,Home Appliances,Air Conditioner,695.71,43,Male,16,4,Positive,Air ConditionerHola
P6880,Jeans,Clothing,Shoes,146.75,52,Male,3,5,Positive,JeansHola
P6881,Smartwatch,Electronics,Laptops,655.36,25,Female,31,4,Very Positive,SmartwatchHola
P6882,Perfume,Beauty,Skin Care,169.85,22,Female,14,5,Neutral,PerfumeHola
P6883,Shoes,Clothing,Pants,57.66,60,Male,7,4,Positive,ShoesHola
P6884,Cabinet,Furniture,Chair,809.72,65,Female,1,4,Very Positive,CabinetHola
P6885,Jeans,Clothing,Sweaters,101.77,34,Male,30,5,Neutral,JeansHola
P6886,Refrigerator,Home Appliances,Microwave,536.93,22,Male,5,4,Positive,RefrigeratorHola
P6887,Soccer Ball,Sports,Basketball,235.91,51,Male,6,4,Positive,Soccer BallHola
P6888,Dress,Clothing,Pants,47.74,52,Male,15,2,Negative,DressHola
P6889,Pants,Clothing,Pants,103.09,61,Female,14,5,Neutral,PantsHola
P6890,Sweater,Clothing,Pants,30.03,19,Female,6,3,Negative,SweaterHola
P6891,Washing Machine,Home Appliances,Air Conditioner,867.14,27,Male,42,4,Positive,Washing MachineHola
P6892,Yoga Mat,Sports,Tennis Racket,143.82,51,Female,8,4,Positive,Yoga MatHola
P6893,Washing Machine,Home Appliances,Air Conditioner,575.38,54,Male,6,4,Positive,Washing MachineHola
P6894,Tablet,Electronics,Headphones,1217.46,36,Male,17,5,Very Positive,TabletHola
P6895,Bluetooth Speaker,Electronics,Mobile Phones,1485.99,55,Female,4,5,Very Positive,Bluetooth SpeakerHola
P6896,T-Shirt,Clothing,Shoes,30.16,40,Male,29,1,Negative,T-ShirtHola
P6897,Smartphone,Electronics,Smartwatches,818.63,32,Female,19,4,Very Positive,SmartphoneHola
P6898,Bicycle,Sports,Yoga Mat,353.23,53,Female,11,4,Positive,BicycleHola
P6899,Dining Table,Furniture,Table,318.2,32,Male,19,5,Very Positive,Dining TableHola
P6900,Refrigerator,Home Appliances,Air Conditioner,649.4,63,Female,14,4,Very Positive,RefrigeratorHola
P6901,Vacuum Cleaner,Home Appliances,Microwave,279.2,61,Male,15,4,Positive,Vacuum CleanerHola
P6902,Dishwasher,Home Appliances,Washing Machine,878.77,48,Male,28,5,Very Positive,DishwasherHola
P6903,Basketball,Sports,Football,504.72,31,Female,24,5,Positive,BasketballHola
P6904,Foundation,Beauty,Nail Polish,104.31,44,Male,16,5,Positive,FoundationHola
P6905,Couch,Furniture,Sofa,1166.62,42,Male,13,5,Very Positive,CouchHola
P6906,Jeans,Clothing,Jackets,45.0,46,Male,23,1,Neutral,JeansHola
P6907,Washing Machine,Home Appliances,Vacuum Cleaner,829.15,38,Male,23,4,Very Positive,Washing MachineHola
P6908,Foundation,Beauty,Hair Care,147.54,56,Male,17,5,Positive,FoundationHola
P6909,Cabinet,Furniture,Table,869.63,60,Male,13,5,Positive,CabinetHola
P6910,Bookshelf,Furniture,Table,154.06,48,Male,25,4,Positive,BookshelfHola
P6911,Jeans,Clothing,Sweaters,54.0,45,Female,13,4,Positive,JeansHola
P6912,Shoes,Clothing,T-Shirts,195.5,52,Female,8,3,Neutral,ShoesHola
P6913,Dishwasher,Home Appliances,Refrigerator,129.57,47,Female,19,3,Neutral,DishwasherHola
P6914,Bicycle,Sports,Basketball,476.26,44,Female,20,4,Positive,BicycleHola
P6915,Cabinet,Furniture,Sofa,687.42,31,Male,15,5,Very Positive,CabinetHola
P6916,Jeans,Clothing,Pants,131.07,58,Male,14,4,Positive,JeansHola
P6917,Jacket,Clothing,Shoes,197.42,22,Female,42,5,Neutral,JacketHola
P6918,Tablet,Electronics,Headphones,1245.17,19,Male,48,4,Positive,TabletHola
P6919,Skincare Cream,Beauty,Hair Care,167.32,38,Male,18,3,Positive,Skincare CreamHola
P6920,Smartphone,Electronics,Speakers,665.34,56,Male,17,4,Very Positive,SmartphoneHola
P6921,Pants,Clothing,Pants,124.79,49,Female,14,5,Neutral,PantsHola
P6922,Couch,Furniture,Table,120.68,56,Male,8,4,Neutral,CouchHola
P6923,Headphones,Electronics,Mobile Phones,431.28,47,Male,14,5,Very Positive,HeadphonesHola
P6924,Bookshelf,Furniture,Sofa,1214.24,61,Female,0,5,Very Positive,BookshelfHola
P6925,Bookshelf,Furniture,Sofa,560.36,54,Male,15,5,Very Positive,BookshelfHola
P6926,Laptop,Electronics,Mobile Phones,171.18,52,Male,10,4,Positive,LaptopHola
P6927,Sofa,Furniture,Bookshelf,248.38,19,Female,31,4,Positive,SofaHola
P6928,Vacuum Cleaner,Home Appliances,Air Conditioner,85.86,43,Female,17,4,Neutral,Vacuum CleanerHola
P6929,Wireless Mouse,Electronics,Headphones,638.26,60,Female,0,5,Very Positive,Wireless MouseHola
P6930,Nail Polish,Beauty,Fragrance,105.12,60,Male,10,4,Neutral,Nail PolishHola
P6931,Football,Sports,Bicycle,536.92,26,Female,38,5,Very Positive,FootballHola
P6932,Refrigerator,Home Appliances,Refrigerator,172.88,40,Female,19,4,Positive,RefrigeratorHola
P6933,Yoga Mat,Sports,Tennis Racket,377.51,38,Female,13,4,Very Positive,Yoga MatHola
P6934,Washing Machine,Home Appliances,Washing Machine,696.1,53,Male,7,5,Positive,Washing MachineHola
P6935,Jacket,Clothing,Dresses,135.44,49,Female,12,3,Positive,JacketHola
P6936,Dishwasher,Home Appliances,Washing Machine,403.82,32,Female,11,4,Very Positive,DishwasherHola
P6937,Chair,Furniture,Chair,239.63,21,Male,48,4,Positive,ChairHola
P6938,Pants,Clothing,T-Shirts,127.18,36,Male,15,3,Positive,PantsHola
P6939,Vacuum Cleaner,Home Appliances,Washing Machine,917.84,25,Female,40,5,Positive,Vacuum CleanerHola
P6940,Foundation,Beauty,Skin Care,116.09,48,Female,25,4,Neutral,FoundationHola
P6941,Bicycle,Sports,Basketball,145.05,48,Male,14,5,Positive,BicycleHola
P6942,Perfume,Beauty,Nail Polish,58.44,21,Male,28,4,Positive,PerfumeHola
P6943,Yoga Mat,Sports,Bicycle,163.96,47,Female,16,3,Positive,Yoga MatHola
P6944,Chair,Furniture,Cabinet,1488.91,35,Male,10,4,Positive,ChairHola
P6945,Yoga Mat,Sports,Basketball,667.32,52,Female,12,4,Very Positive,Yoga MatHola
P6946,Nail Polish,Beauty,Skin Care,143.12,21,Female,45,3,Positive,Nail PolishHola
P6947,Laptop,Electronics,Headphones,694.13,65,Female,8,4,Very Positive,LaptopHola
P6948,T-Shirt,Clothing,T-Shirts,199.51,41,Male,16,5,Neutral,T-ShirtHola
P6949,Smartwatch,Electronics,Tablets,980.57,24,Female,25,4,Very Positive,SmartwatchHola
P6950,Microwave,Home Appliances,Microwave,923.17,63,Female,10,4,Very Positive,MicrowaveHola
P6951,Smartphone,Electronics,Laptops,652.2,38,Female,26,5,Positive,SmartphoneHola
P6952,Bicycle,Sports,Yoga Mat,178.73,21,Male,41,3,Neutral,BicycleHola
P6953,Bluetooth Speaker,Electronics,Laptops,518.5,26,Female,24,4,Positive,Bluetooth SpeakerHola
P6954,Pants,Clothing,Pants,161.08,40,Female,26,3,Positive,PantsHola
P6955,Shampoo,Beauty,Fragrance,81.57,18,Female,34,4,Neutral,ShampooHola
P6956,Yoga Mat,Sports,Bicycle,70.36,20,Male,42,5,Neutral,Yoga MatHola
P6957,Pants,Clothing,Sweaters,104.6,38,Female,10,5,Neutral,PantsHola
P6958,T-Shirt,Clothing,Pants,195.23,29,Male,42,3,Neutral,T-ShirtHola
P6959,Shampoo,Beauty,Makeup,157.61,51,Male,9,4,Neutral,ShampooHola
P6960,Jeans,Clothing,Jackets,108.55,31,Male,26,3,Positive,JeansHola
P6961,Foundation,Beauty,Skin Care,197.73,41,Female,13,5,Positive,FoundationHola
P6962,Tennis Racket,Sports,Football,267.19,61,Female,13,5,Positive,Tennis RacketHola
P6963,Microwave,Home Appliances,Refrigerator,947.92,26,Male,9,5,Very Positive,MicrowaveHola
P6964,Shampoo,Beauty,Hair Care,183.26,63,Male,17,4,Positive,ShampooHola
P6965,Skincare Cream,Beauty,Hair Care,109.78,48,Female,10,3,Neutral,Skincare CreamHola
P6966,Chair,Furniture,Cabinet,1392.17,60,Female,2,4,Very Positive,ChairHola
P6967,Nail Polish,Beauty,Fragrance,128.95,42,Male,22,5,Neutral,Nail PolishHola
P6968,Jacket,Clothing,T-Shirts,137.64,41,Female,23,4,Positive,JacketHola
P6969,Vacuum Cleaner,Home Appliances,Refrigerator,967.41,63,Female,8,5,Very Positive,Vacuum CleanerHola
P6970,Perfume,Beauty,Makeup,131.67,23,Male,24,3,Neutral,PerfumeHola
P6971,Pants,Clothing,Dresses,193.08,60,Female,3,3,Neutral,PantsHola
P6972,Wireless Mouse,Electronics,Mobile Phones,264.19,64,Female,15,5,Very Positive,Wireless MouseHola
P6973,Dishwasher,Home Appliances,Air Conditioner,117.15,50,Male,0,4,Positive,DishwasherHola
P6974,Sofa,Furniture,Chair,142.55,38,Male,16,4,Positive,SofaHola
P6975,Bicycle,Sports,Football,268.68,57,Female,0,5,Positive,BicycleHola
P6976,Soccer Ball,Sports,Yoga Mat,537.63,35,Female,29,4,Very Positive,Soccer BallHola
P6977,Jacket,Clothing,Pants,111.18,52,Male,0,4,Positive,JacketHola
P6978,Tennis Racket,Sports,Yoga Mat,518.21,22,Male,43,5,Positive,Tennis RacketHola
P6979,Laptop,Electronics,Laptops,638.28,41,Male,25,5,Positive,LaptopHola
P6980,Jeans,Clothing,Pants,143.36,62,Male,0,4,Positive,JeansHola
P6981,Bicycle,Sports,Basketball,649.35,51,Male,11,4,Positive,BicycleHola
P6982,Jeans,Clothing,Dresses,131.16,43,Male,16,3,Neutral,JeansHola
P6983,Football,Sports,Football,627.37,57,Male,18,5,Very Positive,FootballHola
P6984,Chair,Furniture,Chair,908.52,42,Female,11,4,Very Positive,ChairHola
P6985,Jacket,Clothing,Jackets,82.12,32,Male,10,5,Neutral,JacketHola
P6986,Bookshelf,Furniture,Bookshelf,1083.27,42,Female,15,5,Very Positive,BookshelfHola
P6987,Bluetooth Speaker,Electronics,Mobile Phones,264.73,40,Male,29,5,Very Positive,Bluetooth SpeakerHola
P6988,Smartwatch,Electronics,Mobile Phones,1007.18,51,Female,20,5,Positive,SmartwatchHola
P6989,Jacket,Clothing,Shoes,16.23,46,Female,12,3,Neutral,JacketHola
P6990,Football,Sports,Tennis Racket,386.16,32,Male,24,5,Very Positive,FootballHola
P6991,Nail Polish,Beauty,Nail Polish,15.78,28,Female,26,1,Negative,Nail PolishHola
P6992,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,210.33,23,Male,16,4,Very Positive,Vacuum CleanerHola
P6993,Wireless Mouse,Electronics,Laptops,1036.91,37,Female,24,5,Very Positive,Wireless MouseHola
P6994,Skincare Cream,Beauty,Hair Care,66.14,22,Male,37,3,Positive,Skincare CreamHola
P6995,Cabinet,Furniture,Bookshelf,828.24,39,Male,12,5,Positive,CabinetHola
P6996,Foundation,Beauty,Hair Care,67.25,26,Female,35,5,Positive,FoundationHola
P6997,Smartphone,Electronics,Tablets,1418.46,64,Male,13,5,Very Positive,SmartphoneHola
P6998,Bluetooth Speaker,Electronics,Tablets,243.42,62,Male,5,5,Positive,Bluetooth SpeakerHola
P6999,Football,Sports,Bicycle,345.41,36,Female,18,4,Positive,FootballHola
P7000,Basketball,Sports,Yoga Mat,62.38,32,Female,17,3,Neutral,BasketballHola
P7001,Jacket,Clothing,Jackets,49.21,59,Female,3,3,Negative,JacketHola
P7002,Jeans,Clothing,Jackets,185.49,25,Male,8,3,Neutral,JeansHola
P7003,Perfume,Beauty,Nail Polish,197.35,49,Male,18,5,Positive,PerfumeHola
P7004,Yoga Mat,Sports,Tennis Racket,307.82,47,Female,29,4,Positive,Yoga MatHola
